severity,anomaly_type,suggested_action,panel_id,parent_drawing_key,split,phase,status,error,quality_flags,panel_entity_count,base_segment_count,split_segment_count,intersection_count,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,panel_png_path,topology_v1_panel_json_path
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch1/630KVA箱变接线图#panel_000,_P3_staging_batch1/630KVA箱变接线图,val,P3,ok,,high_fragmentation,5382,4034,7583,2974,3562,5580,473,0.0353,0.0435,datas/qa_and_png/P3_oda_output/630KVA箱变接线图.png,outputs/topology_panel_v1/_P3_staging_batch1/630KVA箱变接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch2/630KVA箱变接线图wm666.taobao.com#panel_000,_P3_staging_batch2/630KVA箱变接线图wm666.taobao.com,train,P3,ok,,high_fragmentation,5381,4034,7583,2974,3562,5580,473,0.0353,0.0435,datas/qa_and_png/P3_oda_output/630KVA箱变接线图wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch2/630KVA箱变接线图wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/220KV电气主接线图#panel_000,_P1_staging/220KV电气主接线图,train,P1,ok,,high_fragmentation,4233,3366,5926,1942,5581,5559,1041,0.0716,0.0187,datas/qa_and_png/P1_oda_output/220KV电气主接线图.png,outputs/topology_panel_v1/_P1_staging/220KV电气主接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/220KV电气主接线图__221#panel_000,_P1_staging/220KV电气主接线图__221,train,P1,ok,,high_fragmentation,4232,3366,5926,1942,5581,5559,1041,0.0716,0.0187,datas/qa_and_png/P1_oda_output/220KV电气主接线图__221.png,outputs/topology_panel_v1/_P1_staging/220KV电气主接线图__221#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/220kV旁路断路器操作机构内部电缆联系图(B066-500-1806)wm666.taobao.com#panel_000,_P2_staging/220kV旁路断路器操作机构内部电缆联系图(B066-500-1806)wm666.taobao.com,train,P2,ok,,high_fragmentation,2192,1293,5533,3114,3326,5533,23,0.0011,0.0763,datas/qa_and_png/P2_oda_output/220kV旁路断路器操作机构内部电缆联系图(B066-500-1806)wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/220kV旁路断路器操作机构内部电缆联系图(B066-500-1806)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/220kV 旁路控制信号回路(B066-500-1705)wm666.taobao.com#panel_000,_P2_staging/220kV 旁路控制信号回路(B066-500-1705)wm666.taobao.com,train,P2,ok,,high_fragmentation,3962,2822,5826,2793,4316,5470,274,0.0146,0.0907,datas/qa_and_png/P2_oda_output/220kV 旁路控制信号回路(B066-500-1705)wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/220kV 旁路控制信号回路(B066-500-1705)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/16-1#主变风冷控制原理图#panel_000,_P1_staging/16-1#主变风冷控制原理图,test,P1,ok,,high_fragmentation,4098,2477,5731,2292,4410,5464,389,0.0322,0.0705,datas/qa_and_png/P1_oda_output/16-1#主变风冷控制原理图.png,outputs/topology_panel_v1/_P1_staging/16-1#主变风冷控制原理图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/变电所高压系统及原理图#panel_000,_P2_staging/变电所高压系统及原理图,train,P2,ok,,high_fragmentation,5391,2969,5919,1980,4745,5460,486,0.0328,0.0775,datas/qa_and_png/P2_oda_output/变电所高压系统及原理图.png,outputs/topology_panel_v1/_P2_staging/变电所高压系统及原理图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch4/接线图__198#panel_000,_P3_staging_batch4/接线图__198,train,P3,ok,,high_fragmentation,4359,2730,5504,2050,4937,5434,526,0.0397,0.1045,datas/qa_and_png/P3_oda_output/接线图__198.png,outputs/topology_panel_v1/_P3_staging_batch4/接线图__198#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch2/地链电控接线图纸#panel_000,_P3_staging_batch2/地链电控接线图纸,train,P3,ok,,high_fragmentation,4051,2196,5471,2569,4177,5432,262,0.0164,0.0735,datas/qa_and_png/P3_oda_output/地链电控接线图纸.png,outputs/topology_panel_v1/_P3_staging_batch2/地链电控接线图纸#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch2/6KV电动机柜接线图#panel_000,_P3_staging_batch2/6KV电动机柜接线图,train,P3,ok,,high_fragmentation,3366,2451,15073,7213,2726,5430,313,0.032,0.1392,datas/qa_and_png/P3_oda_output/6KV电动机柜接线图.png,outputs/topology_panel_v1/_P3_staging_batch2/6KV电动机柜接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch2/6KV电动机柜接线图__259#panel_000,_P3_staging_batch2/6KV电动机柜接线图__259,val,P3,ok,,high_fragmentation,3366,2451,15073,7213,2726,5430,313,0.032,0.1392,datas/qa_and_png/P3_oda_output/6KV电动机柜接线图__259.png,outputs/topology_panel_v1/_P3_staging_batch2/6KV电动机柜接线图__259#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/AC10kV供电系统图#panel_000,_P3_staging_batch3/AC10kV供电系统图,test,P3,ok,,high_fragmentation,4339,3415,5474,1798,5141,5425,977,0.1093,0.0136,datas/qa_and_png/P3_oda_output/AC10kV供电系统图.png,outputs/topology_panel_v1/_P3_staging_batch3/AC10kV供电系统图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch4/接线图__199#panel_000,_P3_staging_batch4/接线图__199,train,P3,ok,,high_fragmentation,4309,2692,5460,2048,4880,5389,515,0.0393,0.1054,datas/qa_and_png/P3_oda_output/接线图__199.png,outputs/topology_panel_v1/_P3_staging_batch4/接线图__199#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/500kV中断路器(22WDL)控制信号回路(B066-500-0504)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV中断路器(22WDL)控制信号回路(B066-500-0504)wm666.taobao.com,test,P3,ok,,high_fragmentation,5356,3118,5475,2351,5062,5290,803,0.0809,0.1291,datas/qa_and_png/P3_oda_output/500kV中断路器(22WDL)控制信号回路(B066-500-0504)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV中断路器(22WDL)控制信号回路(B066-500-0504)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch1/10KV开闭所电气图#panel_000,_P3_staging_batch1/10KV开闭所电气图,train,P3,ok,,high_fragmentation,1180,4030,5280,1033,4643,5276,191,0.0129,0.0737,datas/qa_and_png/P3_oda_output/10KV开闭所电气图.png,outputs/topology_panel_v1/_P3_staging_batch1/10KV开闭所电气图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/电站、变电所电气及设备11#panel_000,_P2_staging/电站、变电所电气及设备11,train,P2,ok,,high_fragmentation,4083,2891,5281,2321,4234,5215,630,0.0537,0.1198,datas/qa_and_png/P2_oda_output/电站、变电所电气及设备11.png,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备11#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/220kV线路控制信号回路(二)(B066-500-1703)wm666.taobao.com#panel_000,_P2_staging/220kV线路控制信号回路(二)(B066-500-1703)wm666.taobao.com,train,P2,ok,,high_fragmentation,3748,2528,5499,2713,4031,5180,225,0.0066,0.0998,datas/qa_and_png/P2_oda_output/220kV线路控制信号回路(二)(B066-500-1703)wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/220kV线路控制信号回路(二)(B066-500-1703)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/变电所系统（汽车厂 涂装车间 ）#panel_000,_P2_staging/变电所系统（汽车厂 涂装车间 ）,train,P2,ok,,high_fragmentation,3701,2535,5396,1975,4632,5146,507,0.0305,0.0999,datas/qa_and_png/P2_oda_output/变电所系统（汽车厂 涂装车间 ）.png,outputs/topology_panel_v1/_P2_staging/变电所系统（汽车厂 涂装车间 ）#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/水电站电气主接线图#panel_000,_P1_staging/水电站电气主接线图,train,P1,ok,,high_fragmentation,4046,2998,5371,1848,4802,5122,698,0.0381,0.0718,datas/qa_and_png/P1_oda_output/水电站电气主接线图.png,outputs/topology_panel_v1/_P1_staging/水电站电气主接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/中心变电站10kv二次原理图#panel_000,_P2_staging/中心变电站10kv二次原理图,train,P2,ok,,high_fragmentation,5042,2864,5605,2029,4370,5122,472,0.0394,0.0631,datas/qa_and_png/P2_oda_output/中心变电站10kv二次原理图.png,outputs/topology_panel_v1/_P2_staging/中心变电站10kv二次原理图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/中心变电站二次原理图wm666.taobao.com#panel_000,_P2_staging/中心变电站二次原理图wm666.taobao.com,test,P2,ok,,high_fragmentation,5042,2864,5605,2029,4370,5122,472,0.0394,0.0631,datas/qa_and_png/P2_oda_output/中心变电站二次原理图wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/中心变电站二次原理图wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch4/03PLC柜模板接线图#panel_000,_P3_staging_batch4/03PLC柜模板接线图,train,P3,ok,,high_fragmentation,3434,1532,5331,2778,3449,5111,63,0.0067,0.0591,datas/qa_and_png/P3_oda_output/03PLC柜模板接线图.png,outputs/topology_panel_v1/_P3_staging_batch4/03PLC柜模板接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch3/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com,train,P3,ok,,high_fragmentation,4408,2856,5251,2241,4605,5082,450,0.0401,0.1336,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/220kV线路控制信号回路(一)(B066-500-1702)wm666.taobao.com#panel_000,_P2_staging/220kV线路控制信号回路(一)(B066-500-1702)wm666.taobao.com,train,P2,ok,,high_fragmentation,3728,2518,5461,2695,3953,5081,232,0.0059,0.0955,datas/qa_and_png/P2_oda_output/220kV线路控制信号回路(一)(B066-500-1702)wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/220kV线路控制信号回路(一)(B066-500-1702)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch2/双进线与母联柜互锁原理接线图#panel_000,_P3_staging_batch2/双进线与母联柜互锁原理接线图,train,P3,ok,,high_fragmentation,5342,3201,5377,2155,4424,5081,560,0.0429,0.0642,datas/qa_and_png/P3_oda_output/双进线与母联柜互锁原理接线图.png,outputs/topology_panel_v1/_P3_staging_batch2/双进线与母联柜互锁原理接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/#2主变测量计度回路(B066-500-0201)wm666.taobao.com#panel_000,_P1_staging/#2主变测量计度回路(B066-500-0201)wm666.taobao.com,train,P1,ok,,high_fragmentation,3979,2820,5355,1695,5296,5068,743,0.0412,0.0207,datas/qa_and_png/P1_oda_output/#2主变测量计度回路(B066-500-0201)wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/#2主变测量计度回路(B066-500-0201)wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/250kVA欧式箱变电气主接线图wm666.taobao.com#panel_000,_P1_staging/250kVA欧式箱变电气主接线图wm666.taobao.com,train,P1,ok,,high_fragmentation,2605,2112,5001,1833,4471,4975,492,0.0503,0.1345,datas/qa_and_png/P1_oda_output/250kVA欧式箱变电气主接线图wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/250kVA欧式箱变电气主接线图wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P3_staging_batch1/500KV系统参数图#panel_000,_P3_staging_batch1/500KV系统参数图,train,P3,ok,,high_fragmentation,3306,3090,7305,2517,4426,4943,328,0.0247,0.1181,datas/qa_and_png/P3_oda_output/500KV系统参数图.png,outputs/topology_panel_v1/_P3_staging_batch1/500KV系统参数图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/10KV变电所8-6金属管配线9#panel_000,_P2_staging/10KV变电所8-6金属管配线9,val,P2,ok,,high_fragmentation,2214,3187,5997,2505,3089,4911,159,0.0169,0.1336,datas/qa_and_png/P2_oda_output/10KV变电所8-6金属管配线9.png,outputs/topology_panel_v1/_P2_staging/10KV变电所8-6金属管配线9#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/10KV变电所8-6金属管配线1#panel_000,_P2_staging/10KV变电所8-6金属管配线1,train,P2,ok,,high_fragmentation,4173,4217,5407,1024,4687,4858,667,0.0636,0.0515,datas/qa_and_png/P2_oda_output/10KV变电所8-6金属管配线1.png,outputs/topology_panel_v1/_P2_staging/10KV变电所8-6金属管配线1#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/XX变电站主接线图#panel_000,_P1_staging/XX变电站主接线图,train,P1,ok,,high_fragmentation,5114,3926,5026,971,5236,4802,970,0.0702,0.0806,datas/qa_and_png/P1_oda_output/XX变电站主接线图.png,outputs/topology_panel_v1/_P1_staging/XX变电站主接线图#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/XX变电站主接线图wm666.taobao.com#panel_000,_P1_staging/XX变电站主接线图wm666.taobao.com,train,P1,ok,,high_fragmentation,5114,3926,5026,971,5236,4802,970,0.0702,0.0806,datas/qa_and_png/P1_oda_output/XX变电站主接线图wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/XX变电站主接线图wm666.taobao.com#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P2_staging/10KV变电所8-4线槽配线安装10#panel_000,_P2_staging/10KV变电所8-4线槽配线安装10,train,P2,ok,,high_fragmentation,1840,2443,5018,2068,3319,4682,229,0.031,0.0886,datas/qa_and_png/P2_oda_output/10KV变电所8-4线槽配线安装10.png,outputs/topology_panel_v1/_P2_staging/10KV变电所8-4线槽配线安装10#panel_000.topology.v1.json
medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,_P1_staging/110kVxx变电站完整电源图wm666.taobao.com#panel_000,_P1_staging/110kVxx变电站完整电源图wm666.taobao.com,train,P1,ok,,high_fragmentation,4499,4311,4689,333,3159,4642,368,0.0043,0.1131,datas/qa_and_png/P1_oda_output/110kVxx变电站完整电源图wm666.taobao.com.png,outputs/topology_panel_v1/_P1_staging/110kVxx变电站完整电源图wm666.taobao.com#panel_000.topology.v1.json
